Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	V6	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00006920	IV:2307814-2314567,IV:2312640-2314567	129	177	177	NA	0.015504	136.433	10000	1356	136.433	1000	0	0.737463	IV	2307814	2314567	6753	FALSE
WBGene00000408	I:2281113-2291091,I:2281113-2291183	129	191	191	NA	0.046512	136.416	10000	1446	136.416	1000	0	0.691563	I	2281113	2291091	9978	FALSE
WBGene00005387	V:19965699-19972559	129	124	124	NA	0.01938	136.399	10000	1670	136.399	1000	0	0.598802	V	19965699	19972559	6860	FALSE
WBGene00200050	X:8201403-8201521	129	2	2	NA	0.024378	136.381	10000	1909	136.381	1000	0	0.523834	X	8201403	8201521	118	FALSE
WBGene00200208	X:8201403-8201521	129	2	2	NA	0.024381	136.381	10000	1875	136.381	1000	0	0.533333	X	8201403	8201521	118	FALSE
WBGene00017907	IV:3826871-3835895	129	207	207	NA	0.007752	136.349	10000	1604	136.349	1000	0	0.623441	IV	3826871	3835895	9024	FALSE
WBGene00003784	II:7065636-7067050,II:7065636-7066980	129	21	20	NA	0.003876	136.342	10000	1499	136.342	1000	0	0.667111	II	7065636	7067050	1414	FALSE
WBGene00005979	V:11583511-11585115	129	17	17	NA	0.025608	136.329	10000	1446	136.329	1000	0	0.691563	V	11583511	11585115	1604	FALSE
WBGene00000721	V:10241783-10242718	129	7	6	NA	0.025051	136.318	10000	1919	136.318	1000	0	0.521105	V	10241783	10242718	935	FALSE
WBGene00018979	I:6145454-6146477	129	5	4	NA	0.025324	136.317	10000	1994	136.317	1000	0	0.501505	I	6145454	6146477	1023	FALSE
WBGene00007953	V:10526188-10528396	129	8	8	NA	0.024394	136.302	10000	1541	136.302	1000	0	0.648929	V	10526188	10528396	2208	FALSE
WBGene00012352	I:13640304-13648405	129	79	79	NA	0.007752	136.287	10000	1537	136.287	1000	0	0.650618	I	13640304	13648405	8101	FALSE
WBGene00005303	V:145193-146931	129	16	16	NA	0.011628	136.283	10000	1390	136.283	1000	0	0.719424	V	145193	146931	1738	FALSE
WBGene00006953	V:15334781-15337505	129	186	185	NA	0.007752	136.27	10000	2223	136.27	1000	0	0.449843	V	15334781	15337505	2724	FALSE
WBGene00016644	X:975525-978008,X:975525-978445,X:976713-978008,X:976713-978445	129	11	11	NA	0.003876	136.237	10000	1593	136.237	1000	0	0.627746	X	975525	978008	2483	FALSE
WBGene00017592	IV:4599953-4602776	129	24	23	NA	0.025358	136.228	10000	2344	136.228	1000	0	0.426621	IV	4599953	4602776	2823	FALSE
WBGene00018169	IV:6591718-6592018	129	6	6	NA	0.031008	136.221	10000	1890	136.221	1000	0	0.529101	IV	6591718	6592018	300	FALSE
WBGene00020594	V:4898216-4900082	129	39	38	NA	0.003876	136.216	10000	2200	136.216	1000	0	0.454545	V	4898216	4900082	1866	FALSE
WBGene00009902	II:8388124-8389891,II:8388124-8389534	129	5	4	NA	0.007752	136.191	10000	1987	136.191	1000	0	0.503271	II	8388124	8389891	1767	FALSE
WBGene00044362	II:2418636-2419005,II:2418447-2418997,II:2418479-2419025	129	161	161	NA	0.027132	136.186	10000	1374	136.186	1000	0	0.727802	II	2418636	2419005	369	FALSE
WBGene00015733	III:6620266-6622209	129	5	4	NA	0.011628	136.172	10000	1577	136.172	1000	0	0.634115	III	6620266	6622209	1943	FALSE
WBGene00006940	II:9713660-9716467	129	33	33	NA	0.007752	136.162	10000	1436	136.162	1000	0	0.696379	II	9713660	9716467	2807	FALSE
WBGene00010144	IV:10637059-10639213	129	16	16	NA	0.011628	136.146	10000	1417	136.146	1000	0	0.705716	IV	10637059	10639213	2154	FALSE
WBGene00007707	I:10177180-10178921	129	6	5	NA	0.003876	136.143	10000	2188	136.143	1000	0	0.457038	I	10177180	10178921	1741	FALSE
WBGene00016161	II:5173722-5174196	129	4	4	NA	0.007752	136.143	10000	1451	136.143	1000	0	0.68918	II	5173722	5174196	474	FALSE
WBGene00045379	V:11044066-11045734	129	8	7	NA	0.003876	136.143	10000	2167	136.143	1000	0	0.461467	V	11044066	11045734	1668	FALSE
WBGene00016928	V:7517684-7520177	129	14	13	NA	0.003876	136.143	10000	2166	136.143	1000	0	0.461681	V	7517684	7520177	2493	FALSE
WBGene00009782	II:8839391-8840243	129	4	4	NA	0.007752	136.143	10000	1526	136.143	1000	0	0.655308	II	8839391	8840243	852	FALSE
WBGene00019075	I:5512047-5514557	129	7	7	NA	0.007752	136.143	10000	1344	136.143	1000	0	0.744048	I	5512047	5514557	2510	FALSE
WBGene00000275	I:7251940-7255225	129	6	5	NA	0.025106	136.143	10000	1779	136.143	1000	0	0.562114	I	7251940	7255225	3285	FALSE
WBGene00010050	II:11569817-11571002	129	8	8	NA	0.007752	136.124	10000	1219	136.124	1000	0	0.820345	II	11569817	11571002	1185	FALSE
WBGene00019016	V:6386549-6389734	129	52	52	NA	0.007752	136.089	10000	1428	136.089	1000	0	0.70028	V	6386549	6389734	3185	FALSE
WBGene00007629	III:4155387-4157394	129	41	40	NA	0.025069	136.074	10000	1617	136.074	1000	0	0.618429	III	4155387	4157394	2007	FALSE
WBGene00008027	IV:13064003-13065158	129	11	11	NA	0.003876	136.068	10000	1430	136.068	1000	0	0.699301	IV	13064003	13065158	1155	FALSE
WBGene00005717	X:4257060-4259248	129	12	11	NA	0.003876	136.063	10000	1792	136.063	1000	0	0.558036	X	4257060	4259248	2188	FALSE
WBGene00006484	I:12934766-12937252	129	32	31	NA	0.015504	136.045	10000	1998	136.045	1000	0	0.500501	I	12934766	12937252	2486	FALSE
WBGene00020442	III:6245923-6248158,III:6245923-6248234	129	15	15	NA	0.007752	136.044	10000	1268	136.044	1000	0	0.788644	III	6245923	6248158	2235	FALSE
WBGene00002025	III:1619749-1625920,III:1619741-1625920,III:1619749-1625920,III:1619741-1625920,III:1621424-1625920	129	146	145	NA	0.03876	136.016	10000	1711	136.016	1000	0	0.584454	III	1619749	1625920	6171	FALSE
WBGene00016888	II:7025801-7030162	129	15	15	NA	0.007752	136.011	10000	1455	136.011	1000	0	0.687285	II	7025801	7030162	4361	FALSE
WBGene00000143	III:8080612-8083696	129	12	11	NA	0.003876	136.008	10000	1648	136.008	1000	0	0.606796	III	8080612	8083696	3084	FALSE
WBGene00012381	V:13446016-13448815,V:13445744-13448815,V:13446016-13448815	129	25	24	NA	0.025099	135.999	10000	2147	135.999	1000	0	0.465766	V	13446016	13448815	2799	FALSE
WBGene00002072	V:11239704-11241780,V:11239674-11241780	129	7	7	NA	0.003876	135.996	10000	1292	135.996	1000	0	0.773994	V	11239704	11241780	2076	FALSE
WBGene00011925	II:8622443-8624254	129	12	11	NA	0.003876	135.988	10000	1720	135.988	1000	0	0.581395	II	8622443	8624254	1811	FALSE
WBGene00021370	IV:3735840-3738917,IV:3735840-3738766,IV:3735840-3738064	129	54	53	NA	0.046512	135.918	10000	2061	135.918	1000	0	0.485201	IV	3735840	3738917	3077	FALSE
WBGene00001986	V:14621140-14629387,V:14627280-14629387	129	613	613	NA	0.011628	135.898	10000	1569	135.898	1000	0	0.637349	V	14621140	14629387	8247	FALSE
WBGene00017653	V:9128864-9130943,V:9128864-9130671	129	13	13	NA	0.025131	135.882	10000	1627	135.882	1000	0	0.614628	V	9128864	9130943	2079	FALSE
WBGene00022887	II:7529645-7530991	129	5	5	NA	0.026366	135.87	10000	1342	135.87	1000	0	0.745156	II	7529645	7530991	1346	FALSE
WBGene00019866	X:2467350-2471308	129	38	38	NA	0.03876	135.83	10000	1834	135.83	1000	0	0.545256	X	2467350	2471308	3958	FALSE
WBGene00021277	I:2489975-2497383,I:2494816-2497383,I:2494948-2497383	129	180	180	NA	0.01938	135.817	10000	1494	135.817	1000	0	0.669344	I	2489975	2497383	7408	FALSE
WBGene00005888	V:2937310-2938597	129	116	116	NA	0.025031	135.812	10000	2337	135.812	1000	0	0.427899	V	2937310	2938597	1287	FALSE
WBGene00015767	V:5654448-5658687	129	28	28	NA	0.003876	135.778	10000	1354	135.778	1000	0	0.738552	V	5654448	5658687	4239	FALSE
WBGene00009511	II:11171445-11175479	129	29	28	NA	0.046512	135.759	10000	1888	135.759	1000	0	0.529661	II	11171445	11175479	4034	FALSE
WBGene00001548	IV:3282884-3289337	129	48	48	NA	0.003876	135.756	10000	1677	135.756	1000	0	0.596303	IV	3282884	3289337	6453	FALSE
WBGene00007163	V:15602914-15605155	129	49	49	NA	0.003876	135.749	10000	1659	135.749	1000	0	0.602773	V	15602914	15605155	2241	FALSE
WBGene00005256	V:441819-443293	129	33	33	NA	0.01938	135.73	10000	1644	135.73	1000	0	0.608273	V	441819	443293	1474	FALSE
WBGene00022207	X:106970-109378	129	40	40	NA	0.007752	135.726	10000	2095	135.726	1000	0	0.477327	X	106970	109378	2408	FALSE
WBGene00022297	IV:1973705-1975676,IV:1975223-1975676	129	63	63	NA	0.003876	135.701	10000	1454	135.701	1000	0	0.687758	IV	1973705	1975676	1971	FALSE
WBGene00009100	V:9556715-9561643,V:9556715-9561643	129	26	26	NA	0.025174	135.686	10000	1458	135.686	1000	0	0.685871	V	9556715	9561643	4928	FALSE
WBGene00017660	V:9123487-9123840,V:9123683-9123809	129	3	3	NA	0.025146	135.682	10000	2315	135.682	1000	0	0.431965	V	9123487	9123840	353	FALSE
WBGene00021088	IV:3295134-3297182,IV:3295138-3297182	129	13	12	NA	0.025065	135.645	10000	2085	135.645	1000	0	0.479616	IV	3295134	3297182	2048	FALSE
WBGene00003650	V:15770301-15773226	129	200	200	NA	0.025292	135.644	10000	1679	135.644	1000	0	0.595593	V	15770301	15773226	2925	FALSE
WBGene00019180	V:3813737-3820215	129	505	505	NA	0.025076	135.613	10000	2340	135.613	1000	0	0.42735	V	3813737	3820215	6478	FALSE
WBGene00000079	I:7773417-7777577,I:7773433-7777577,I:7773433-7777577,I:7773433-7777577,I:7773415-7774650	129	7	6	NA	0.007752	135.581	10000	2116	135.581	1000	0	0.47259	I	7773417	7777577	4160	FALSE
WBGene00004498	III:794299-795077	129	7	6	NA	0.007752	135.56	10000	1626	135.56	1000	0	0.615006	III	794299	795077	778	FALSE
WBGene00044235	II:10564905-10565401	129	8	8	NA	0.007752	135.559	10000	1393	135.559	1000	0	0.717875	II	10564905	10565401	496	FALSE
WBGene00016328	I:5196077-5200102	129	12	12	NA	0.024551	135.545	10000	1520	135.545	1000	0	0.657895	I	5196077	5200102	4025	FALSE
WBGene00017431	V:6363406-6365671	129	104	104	NA	0.007752	135.544	10000	2158	135.544	1000	0	0.463392	V	6363406	6365671	2265	FALSE
WBGene00219456	IV:11917136-11917355	129	2	2	NA	0.026348	135.526	10000	1865	135.526	1000	0	0.536193	IV	11917136	11917355	219	FALSE
WBGene00018859	X:1037022-1038447	129	12	12	NA	0.007752	135.517	10000	1584	135.517	1000	0	0.631313	X	1037022	1038447	1425	FALSE
WBGene00010054	II:11540771-11542495,II:11540771-11542555	129	15	15	NA	0.007752	135.508	10000	1297	135.508	1000	0	0.77101	II	11540771	11542495	1724	FALSE
WBGene00002080	IV:7916698-7924127,IV:7916698-7924032,IV:7916698-7919900	129	38	38	NA	0.003876	135.501	10000	1575	135.501	1000	0	0.634921	IV	7916698	7924127	7429	FALSE
WBGene00011518	V:15892995-15894160	129	74	74	NA	0.007752	135.499	10000	1685	135.499	1000	0	0.593472	V	15892995	15894160	1165	FALSE
WBGene00011515	V:15882585-15884839,V:15881993-15884839	129	237	237	NA	0.046512	135.486	10000	1784	135.486	1000	0	0.560538	V	15882585	15884839	2254	FALSE
WBGene00009300	X:14867100-14868300	129	12	12	NA	0.007752	135.477	10000	1431	135.477	1000	0	0.698812	X	14867100	14868300	1200	FALSE
WBGene00006195	II:1046504-1048276	129	18	17	NA	0.003876	135.476	10000	2135	135.476	1000	0	0.468384	II	1046504	1048276	1772	FALSE
WBGene00007306	IV:10094199-10095225	129	9	8	NA	0.027203	135.463	10000	2124	135.463	1000	0	0.47081	IV	10094199	10095225	1026	FALSE
WBGene00011905	X:13876502-13881022	129	40	40	NA	0.007752	135.456	10000	1363	135.456	1000	0	0.733676	X	13876502	13881022	4520	FALSE
WBGene00195671	V:12961339-12961484	129	4	4	NA	0.007752	135.443	10000	1361	135.443	1000	0	0.734754	V	12961339	12961484	145	FALSE
WBGene00010857	I:9344723-9349558	129	43	42	NA	0.003876	135.421	10000	2053	135.421	1000	0	0.487092	I	9344723	9349558	4835	FALSE
WBGene00012583	II:12578417-12581068	129	107	107	NA	0.011628	135.41	10000	1743	135.41	1000	0	0.573723	II	12578417	12581068	2651	FALSE
WBGene00009207	II:8606848-8607742,II:8606848-8607742	129	2	2	NA	0.011628	135.387	10000	1682	135.387	1000	0	0.59453	II	8606848	8607742	894	FALSE
WBGene00009332	V:10901479-10902782	129	3	3	NA	0.025086	135.387	10000	1906	135.387	1000	0	0.524659	V	10901479	10902782	1303	FALSE
WBGene00045356	V:16598988-16600771	129	150	150	NA	0.007752	135.385	10000	1255	135.385	1000	0	0.796813	V	16598988	16600771	1783	FALSE
WBGene00021099	II:590577-591210	129	39	39	NA	0.003876	135.379	10000	1400	135.379	1000	0	0.714286	II	590577	591210	633	FALSE
WBGene00012513	X:13910936-13912980	129	9	9	NA	0.007752	135.379	10000	1294	135.379	1000	0	0.772798	X	13910936	13912980	2044	FALSE
WBGene00006529	I:12964678-12966271,I:12964678-12966777,I:12964678-12966876	129	26	26	NA	0.007752	135.374	10000	1973	135.374	1000	0	0.506842	I	12964678	12966271	1593	FALSE
WBGene00195006	IV:4080170-4080946	129	10	10	NA	0.011628	135.358	10000	1366	135.358	1000	0	0.732064	IV	4080170	4080946	776	FALSE
WBGene00011906	I:10581587-10582611,I:10581587-10582608	129	4	4	NA	0.025146	135.34	10000	1912	135.34	1000	0	0.523013	I	10581587	10582611	1024	FALSE
WBGene00044898	I:6862396-6870392,I:6868687-6870363	129	34	33	NA	0.003876	135.333	10000	2173	135.333	1000	0	0.460193	I	6862396	6870392	7996	FALSE
WBGene00015257	V:429143-433574	129	144	144	NA	0.031008	135.329	10000	1501	135.329	1000	0	0.666223	V	429143	433574	4431	FALSE
WBGene00000537	III:7515222-7518524	129	7	6	NA	0.025131	135.325	10000	2459	135.325	1000	0	0.406669	III	7515222	7518524	3302	FALSE
WBGene00010268	II:12938868-12943867	129	75	74	NA	0.027132	135.318	10000	2178	135.318	1000	0	0.459137	II	12938868	12943867	4999	FALSE
WBGene00012726	II:13987615-13991838	129	87	87	NA	0.003876	135.304	10000	1459	135.304	1000	0	0.685401	II	13987615	13991838	4223	FALSE
WBGene00010299	V:17687210-17690994	129	197	197	NA	0.015504	135.297	10000	2152	135.297	1000	0	0.464684	V	17687210	17690994	3784	FALSE
WBGene00077455	V:18685059-18686349	129	62	62	NA	0.011628	135.283	10000	1673	135.283	1000	0	0.597729	V	18685059	18686349	1290	FALSE
WBGene00198178	V:9664770-9664912	129	2	2	NA	0.026385	135.271	10000	1773	135.271	1000	0	0.564016	V	9664770	9664912	142	FALSE
WBGene00185006	III:9002118-9002636	129	5	4	NA	0.025155	135.26	10000	2447	135.26	1000	0	0.408664	III	9002118	9002636	518	FALSE
WBGene00013475	IV:10952358-10954686	129	37	37	NA	0.011628	135.254	10000	1465	135.254	1000	0	0.682594	IV	10952358	10954686	2328	FALSE
WBGene00200125	III:11794574-11794719	129	5	5	NA	0.01938	135.246	10000	2414	135.246	1000	0	0.41425	III	11794574	11794719	145	FALSE
WBGene00200841	III:11794574-11794719	129	5	5	NA	0.01938	135.246	10000	2401	135.246	1000	0	0.416493	III	11794574	11794719	145	FALSE
WBGene00018746	II:3907151-3908279	129	10	9	NA	0.034884	135.237	10000	2379	135.237	1000	0	0.420345	II	3907151	3908279	1128	FALSE
WBGene00013157	II:15001895-15003510	129	22	22	NA	0.003876	135.23	10000	2031	135.23	1000	0	0.492368	II	15001895	15003510	1615	FALSE
WBGene00006238	V:4928277-4929942	129	62	62	NA	0.034884	135.226	10000	1370	135.226	1000	0	0.729927	V	4928277	4929942	1665	FALSE
WBGene00199917	X:4419398-4419607	129	2	2	NA	0.034884	135.223	10000	1899	135.223	1000	0	0.526593	X	4419398	4419607	209	FALSE
WBGene00021964	V:6945710-6947547	129	17	17	NA	0.007752	135.216	10000	1528	135.216	1000	0	0.65445	V	6945710	6947547	1837	FALSE
WBGene00004363	IV:7818250-7821161	129	11	10	NA	0.011628	135.209	10000	1614	135.209	1000	0	0.619579	IV	7818250	7821161	2911	FALSE
WBGene00002348	I:7258920-7267057,I:7258920-7267079	129	17	16	NA	0.025116	135.206	10000	2271	135.206	1000	0	0.440335	I	7258920	7267057	8137	FALSE
WBGene00194643	IV:13207389-13209688,IV:13207467-13209211,IV:13207467-13209366	129	35	35	NA	0.011628	135.196	10000	1406	135.196	1000	0	0.711238	IV	13207389	13209688	2299	FALSE
WBGene00020884	X:6592576-6596137,X:6590205-6596137,X:6588799-6596137	129	50	49	NA	0.003876	135.192	10000	2248	135.192	1000	0	0.44484	X	6592576	6596137	3561	FALSE
WBGene00020622	V:3395274-3395966	129	94	94	NA	0.011628	135.169	10000	1254	135.169	1000	0	0.797448	V	3395274	3395966	692	FALSE
WBGene00021950	IV:698695-707719,IV:698773-707719	129	39	38	NA	0.003876	135.154	10000	1783	135.154	1000	0	0.560852	IV	698695	707719	9024	FALSE
WBGene00005735	IV:6288363-6290841	129	156	156	NA	0.007752	135.144	10000	1504	135.144	1000	0	0.664894	IV	6288363	6290841	2478	FALSE
WBGene00044797	IV:10881548-10882452	129	2	2	NA	0.025221	135.13	10000	2121	135.13	1000	0	0.471476	IV	10881548	10882452	904	FALSE
WBGene00016914	X:7153870-7156052	129	15	14	NA	0.02467	135.117	10000	1712	135.117	1000	0	0.584112	X	7153870	7156052	2182	FALSE
WBGene00022557	II:1652459-1653497	129	89	89	NA	0.01938	135.11	10000	1393	135.11	1000	0	0.717875	II	1652459	1653497	1038	FALSE
WBGene00044457	IV:596890-598769	129	15	15	NA	0.023256	135.108	10000	1381	135.108	1000	0	0.724113	IV	596890	598769	1879	FALSE
WBGene00010604	V:15698527-15699899	129	34	34	NA	0.007752	135.106	10000	1641	135.106	1000	0	0.609385	V	15698527	15699899	1372	FALSE
WBGene00023187	IV:3115241-3115766	129	8	8	NA	0.011628	135.101	10000	1506	135.101	1000	0	0.664011	IV	3115241	3115766	525	FALSE
WBGene00201724	V:173659-173735	129	20	19	NA	0.007752	135.098	10000	1735	135.098	1000	0	0.576369	V	173659	173735	76	FALSE
WBGene00202280	V:173659-173735	129	20	19	NA	0.007752	135.098	10000	1692	135.098	999	1	0.590721	V	173659	173735	76	FALSE
WBGene00138720	V:11935145-11937086	129	12	11	NA	0.007752	135.072	10000	1506	135.072	1000	0	0.664011	V	11935145	11937086	1941	FALSE
WBGene00011693	V:13477383-13479858	129	12	11	NA	0.003876	135.067	10000	1786	135.067	1000	0	0.55991	V	13477383	13479858	2475	FALSE
WBGene00206518	II:1742834-1743792	129	68	68	NA	0.034884	135.054	10000	1653	135.054	1000	0	0.604961	II	1742834	1743792	958	FALSE
WBGene00010318	II:10507268-10509932	129	10	10	NA	0.007752	135.054	10000	1432	135.054	1000	0	0.698324	II	10507268	10509932	2664	FALSE
WBGene00005489	V:17767548-17769621	129	75	75	NA	0.031008	135.035	10000	1541	135.035	1000	0	0.648929	V	17767548	17769621	2073	FALSE
WBGene00198792	X:8819922-8819996	129	2	1	NA	0.011628	135.008	10000	2582	135.008	1000	0	0.387297	X	8819922	8819996	74	FALSE
WBGene00020389	V:1864190-1868567	129	84	84	NA	0.046512	134.998	10000	1806	134.998	1000	0	0.55371	V	1864190	1868567	4377	FALSE
WBGene00020100	III:3186699-3192206,III:3186699-3191307	129	69	68	NA	0.042636	134.97	10000	1918	134.97	1000	0	0.521376	III	3186699	3192206	5507	FALSE
WBGene00018056	V:3288076-3289348,V:3288076-3289385	129	28	27	NA	0.02507	134.967	10000	2095	134.967	1000	0	0.477327	V	3288076	3289348	1272	FALSE
WBGene00021712	II:3598341-3602677	129	41	41	NA	0.015504	134.963	10000	1533	134.963	1000	0	0.652316	II	3598341	3602677	4336	FALSE
WBGene00011262	V:11833628-11835651	129	11	10	NA	0.034884	134.96	10000	1795	134.96	1000	0	0.557103	V	11833628	11835651	2023	FALSE
WBGene00018974	II:1310534-1320438,II:1311213-1320438	129	178	178	NA	0.003876	134.945	10000	1420	134.945	1000	0	0.704225	II	1310534	1320438	9904	FALSE
WBGene00011134	V:14711340-14711774	129	5	5	NA	0.025149	134.931	10000	1759	134.931	1000	0	0.568505	V	14711340	14711774	434	FALSE
WBGene00012155	II:11439176-11439762	129	6	5	NA	0.024982	134.912	10000	1440	134.912	1000	0	0.694444	II	11439176	11439762	586	FALSE
WBGene00009342	I:8975383-8986522	129	15	15	NA	0.011628	134.909	10000	1521	134.909	1000	0	0.657462	I	8975383	8986522	11139	FALSE
WBGene00002024	X:6233148-6235541,X:6233214-6235541	129	20	19	NA	0.024493	134.866	10000	2078	134.866	1000	0	0.481232	X	6233148	6235541	2393	FALSE
WBGene00018370	III:8478381-8480455,III:8478381-8479464	129	10	9	NA	0.01938	134.85	10000	1679	134.85	1000	0	0.595593	III	8478381	8480455	2074	FALSE
WBGene00002211	V:15244755-15247707	129	142	141	NA	0.011628	134.843	10000	2060	134.843	1000	0	0.485437	V	15244755	15247707	2952	FALSE
WBGene00013458	IV:14394137-14400361	129	56	55	NA	0.03876	134.808	10000	1919	134.808	1000	0	0.521105	IV	14394137	14400361	6224	FALSE
WBGene00077712	V:7868469-7870795	129	16	15	NA	0.031008	134.804	10000	1762	134.804	1000	0	0.567537	V	7868469	7870795	2326	FALSE
WBGene00077757	X:14256270-14257422	129	7	7	NA	0.015504	134.801	10000	1171	134.801	1000	0	0.853971	X	14256270	14257422	1152	FALSE
WBGene00002694	I:4738249-4744321	129	25	25	NA	0.007752	134.777	10000	1506	134.777	1000	0	0.664011	I	4738249	4744321	6072	FALSE
WBGene00044230	III:3988058-3988575	129	6	5	NA	0.007752	134.773	10000	2170	134.773	1000	0	0.460829	III	3988058	3988575	517	FALSE
WBGene00020061	V:791347-796361	129	126	125	NA	0.003876	134.759	10000	2186	134.759	1000	0	0.457457	V	791347	796361	5014	FALSE
WBGene00008524	X:13456888-13462619	129	97	96	NA	0.01938	134.716	10000	2095	134.716	1000	0	0.477327	X	13456888	13462619	5731	FALSE
WBGene00012863	III:10589881-10592801	129	17	17	NA	0.007752	134.708	10000	1392	134.708	1000	0	0.718391	III	10589881	10592801	2920	FALSE
WBGene00018165	IV:6599881-6600491	129	3	3	NA	0.031008	134.703	10000	1498	134.703	1000	0	0.667557	IV	6599881	6600491	610	FALSE
WBGene00003756	II:11027965-11030404,II:11027963-11030404	129	18	18	NA	0.025019	134.698	10000	2060	134.698	1000	0	0.485437	II	11027965	11030404	2439	FALSE
WBGene00004037	V:15192667-15197661	129	80	80	NA	0.007752	134.679	10000	1539	134.679	1000	0	0.649773	V	15192667	15197661	4994	FALSE
WBGene00007597	I:7387356-7388795,I:7384397-7388792	129	19	19	NA	0.003876	134.654	10000	1670	134.654	1000	0	0.598802	I	7387356	7388795	1439	FALSE
WBGene00022264	V:3107791-3109664	129	151	151	NA	0.026114	134.612	10000	3031	134.612	1000	0	0.329924	V	3107791	3109664	1873	FALSE
WBGene00013062	V:18302713-18303506	129	4	4	NA	0.025511	134.609	10000	1428	134.609	1000	0	0.70028	V	18302713	18303506	793	FALSE
WBGene00009135	V:13458103-13459504	129	5	4	NA	0.01938	134.6	10000	1538	134.6	1000	0	0.650195	V	13458103	13459504	1401	FALSE
WBGene00010823	I:12119110-12119586	129	33	33	NA	0.025081	134.572	10000	1497	134.572	1000	0	0.668003	I	12119110	12119586	476	FALSE
WBGene00018418	III:8832466-8838424	129	23	23	NA	0.025755	134.564	10000	1382	134.564	1000	0	0.723589	III	8832466	8838424	5958	FALSE
