Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	Q	Pvalue	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00013970	I:14975418-14980586	129	31	30	4286710	0.642637	10000	1547	4286710	1000	0	0.646412	I	14975418	14980586	5168	FALSE
WBGene00005256	V:441819-443293	129	33	33	2888310	0.642759	10000	1548	2888310	1000	0	0.645995	V	441819	443293	1474	FALSE
WBGene00000996	IV:7551656-7552874,IV:7551549-7553008	129	8	7	606951	0.642766	10000	1489	606951	1000	0	0.671592	IV	7551656	7552874	1218	FALSE
WBGene00006195	II:1046504-1048276	129	18	17	2096360	0.642773	10000	1570	2096360	1000	0	0.636943	II	1046504	1048276	1772	FALSE
WBGene00015167	X:7061848-7063330	129	4	3	253457	0.642809	10000	1484	253457	1000	0	0.673854	X	7061848	7063330	1482	FALSE
WBGene00015976	I:4214292-4215752,I:4214292-4215752	129	6	6	471576	0.642825	10000	1582	471576	1000	0	0.632111	I	4214292	4215752	1460	FALSE
WBGene00018412	V:6622267-6624694	129	15	15	1261030	0.642849	10000	1546	1261030	1000	0	0.646831	V	6622267	6624694	2427	FALSE
WBGene00012930	III:11257304-11270859,III:11257304-11266348,III:11257304-11270021,III:11257304-11261067,III:11257304-11270859	129	168	167	25909200	0.643046	10000	1545	25909200	1000	0	0.647249	III	11257304	11270859	13555	FALSE
WBGene00014034	III:8956481-8958063	129	6	5	375998	0.643058	10000	1524	375998	1000	0	0.656168	III	8956481	8958063	1582	FALSE
WBGene00005128	X:13478620-13481804	129	27	27	2810600	0.643129	10000	1530	2810600	1000	0	0.653595	X	13478620	13481804	3184	FALSE
WBGene00021445	III:1858912-1859707	129	17	17	1245390	0.643129	10000	1601	1245390	1000	0	0.62461	III	1858912	1859707	795	FALSE
WBGene00011293	IV:10699886-10701370	129	10	9	696336	0.643139	10000	1520	696336	1000	0	0.657895	IV	10699886	10701370	1484	FALSE
WBGene00021718	II:3472878-3473289	129	6	5	498289	0.64321	10000	1576	498289	1000	0	0.634518	II	3472878	3473289	411	FALSE
WBGene00045357	V:16401888-16405269	129	141	141	9472450	0.643221	10000	1531	9472450	1000	0	0.653168	V	16401888	16405269	3381	FALSE
WBGene00020309	II:880521-883994	129	258	258	25171700	0.643221	10000	1509	25171700	1000	0	0.662691	II	880521	883994	3473	FALSE
WBGene00005622	V:882175-884424	129	41	40	5024750	0.643227	10000	1530	5024750	1000	0	0.653595	V	882175	884424	2249	FALSE
WBGene00001984	X:5852033-5853369,X:5852033-5854254	129	13	13	1307470	0.643266	10000	1526	1307470	1000	0	0.655308	X	5852033	5853369	1336	FALSE
WBGene00004215	II:10975538-11012232,II:10993506-11012232,II:11002979-11012232,II:10968385-11012232,II:10983069-11012232,II:10975538-11012232,II:11006256-11012232,II:11006558-11012232,II:10975568-11012232,II:10975568-11012232,II:10993506-11012249,II:10975538-11012249	129	262	261	33144200	0.643326	10000	1516	33144200	1000	0	0.659631	II	10975538	11012232	36694	FALSE
WBGene00009333	V:10906755-10909171	129	9	8	806529	0.643427	10000	1556	806529	1000	0	0.642674	V	10906755	10909171	2416	FALSE
WBGene00198313	IV:11871299-11871516	129	3	2	72584.5	0.643429	10000	1495	72584.5	1000	0	0.668896	IV	11871299	11871516	217	FALSE
WBGene00012982	II:14234972-14243590	129	167	167	18389400	0.643437	10000	1561	18389400	1000	0	0.640615	II	14234972	14243590	8618	FALSE
WBGene00011348	II:7874231-7877994	129	5	4	316483	0.643488	10000	1557	316483	1000	0	0.642261	II	7874231	7877994	3763	FALSE
WBGene00017738	I:2432589-2433613	129	11	11	1262230	0.643538	10000	1590	1262230	1000	0	0.628931	I	2432589	2433613	1024	FALSE
WBGene00006053	IV:5016480-5017762	129	13	12	809141	0.64365	10000	1503	809141	1000	0	0.665336	IV	5016480	5017762	1282	FALSE
WBGene00197664	V:18616305-18616443	129	3	3	238340	0.643817	10000	1464	238340	1000	0	0.68306	V	18616305	18616443	138	FALSE
WBGene00000874	III:6020164-6024653,III:6020164-6024653	129	15	14	1185520	0.64386	10000	1567	1185520	1000	0	0.638162	III	6020164	6024653	4489	FALSE
WBGene00009547	IV:11844446-11846350	129	15	14	1384230	0.64388	10000	1505	1384230	1000	0	0.664452	IV	11844446	11846350	1904	FALSE
WBGene00007528	X:14304933-14307767	129	48	47	5670120	0.643892	10000	1543	5670120	1000	0	0.648088	X	14304933	14307767	2834	FALSE
WBGene00044450	III:7459257-7459493	129	2	2	244837	0.643932	10000	1495	244837	1000	0	0.668896	III	7459257	7459493	236	FALSE
WBGene00011318	V:14987550-14991024	129	27	27	2610740	0.643952	10000	1531	2610740	1000	0	0.653168	V	14987550	14991024	3474	FALSE
WBGene00005610	V:10742465-10743749	129	6	5	265275	0.643963	10000	1599	265275	1000	0	0.625391	V	10742465	10743749	1284	FALSE
WBGene00014630	IV:11928477-11928596	129	3	2	44530.5	0.64404	10000	1427	44530.5	1000	0	0.700771	IV	11928477	11928596	119	FALSE
WBGene00201688	I:13951770-13952052	129	5	4	319822	0.644122	10000	1532	319822	1000	0	0.652742	I	13951770	13952052	282	FALSE
WBGene00000508	III:8010777-8013771,III:8011897-8013771	129	8	7	524874	0.644249	10000	1517	524874	1000	0	0.659196	III	8010777	8013771	2994	FALSE
WBGene00003769	V:3980054-3980617	129	84	84	5742650	0.644251	10000	1466	5742650	1000	0	0.682128	V	3980054	3980617	563	FALSE
WBGene00015841	II:3431285-3436512	129	57	57	6322160	0.644303	10000	1534	6322160	1000	0	0.65189	II	3431285	3436512	5227	FALSE
WBGene00189933	V:11547094-11548156	129	6	6	533238	0.644408	10000	1480	533238	1000	0	0.675676	V	11547094	11548156	1062	FALSE
WBGene00020058	V:810792-814696	129	39	38	4788730	0.644426	10000	1530	4788730	1000	0	0.653595	V	810792	814696	3904	FALSE
WBGene00009549	IV:11852183-11853154	129	3	3	266001	0.644467	10000	1532	266001	1000	0	0.652742	IV	11852183	11853154	971	FALSE
WBGene00016150	V:7760609-7761613,V:7760483-7761613,V:7760465-7761613	129	34	34	2803500	0.644475	10000	1540	2803500	1000	0	0.649351	V	7760609	7761613	1004	FALSE
WBGene00020382	I:6164714-6166539	129	8	8	739917	0.644513	10000	1533	739917	1000	0	0.652316	I	6164714	6166539	1825	FALSE
WBGene00004336	V:14829176-14831621,V:14829176-14831147,V:14829176-14847312,V:14829176-14838372,V:14829176-14830618,V:14829176-14847312,V:14829176-14838372,V:14829176-14834572	129	120	120	9494520	0.644582	10000	1561	9494520	1000	0	0.640615	V	14829176	14831621	2445	FALSE
WBGene00016635	III:3152735-3153472	129	8	8	816758	0.644584	10000	1545	816758	1000	0	0.647249	III	3152735	3153472	737	FALSE
WBGene00020421	X:6314528-6322819	129	54	54	4907770	0.644654	10000	1545	4907770	1000	0	0.647249	X	6314528	6322819	8291	FALSE
WBGene00194917	IV:13602673-13603264	129	7	6	686993	0.644661	10000	1521	686993	1000	0	0.657462	IV	13602673	13603264	591	FALSE
WBGene00010934	V:19776079-19777174	129	8	7	679600	0.644772	10000	1550	679600	1000	0	0.645161	V	19776079	19777174	1095	FALSE
WBGene00003055	III:5474477-5478382,III:5474477-5478382,III:5474477-5478382	129	15	15	1416760	0.644813	10000	1522	1416760	1000	0	0.65703	III	5474477	5478382	3905	FALSE
WBGene00018946	X:1391796-1393991	129	23	23	2050220	0.644817	10000	1503	2050220	1000	0	0.665336	X	1391796	1393991	2195	FALSE
WBGene00198802	V:12210877-12211018	129	5	5	302361	0.64482	10000	1549	302361	1000	0	0.645578	V	12210877	12211018	141	FALSE
WBGene00017889	I:4949326-4950410	129	4	4	259626	0.644863	10000	1477	259626	1000	0	0.677048	I	4949326	4950410	1084	FALSE
WBGene00003482	III:10160689-10183531,III:10167953-10183531	129	123	122	15677200	0.644977	10000	1480	15677200	1000	0	0.675676	III	10160689	10183531	22842	FALSE
WBGene00003446	IV:5064640-5065153	129	19	19	1569030	0.644998	10000	1597	1569030	1000	0	0.626174	IV	5064640	5065153	513	FALSE
WBGene00219209	V:10687900-10688563	129	7	6	467337	0.645032	10000	1468	467337	1000	0	0.681199	V	10687900	10688563	663	FALSE
WBGene00005767	V:17078256-17079895	129	32	32	3633230	0.645038	10000	1513	3633230	1000	0	0.660939	V	17078256	17079895	1639	FALSE
WBGene00022056	III:1544937-1554441	129	321	321	37947500	0.645085	10000	1527	37947500	1000	0	0.654879	III	1544937	1554441	9504	FALSE
WBGene00010174	V:12637660-12638238,V:12638025-12638237	129	5	5	368962	0.645101	10000	1521	368962	1000	0	0.657462	V	12637660	12638238	578	FALSE
WBGene00008803	II:8439149-8442152	129	5	5	653684	0.645128	10000	1602	653684	1000	0	0.62422	II	8439149	8442152	3003	FALSE
WBGene00014002	IV:10913360-10914562,IV:10913968-10914562	129	2	2	93777.6	0.645366	10000	1452	93777.6	1000	0	0.688705	IV	10913360	10914562	1202	FALSE
WBGene00020339	X:7329820-7330624,X:7329834-7330643	129	5	4	241953	0.645374	10000	1473	241953	1000	0	0.678887	X	7329820	7330624	804	FALSE
WBGene00004747	V:15039356-15048209	129	55	55	5019140	0.645444	10000	1558	5019140	1000	0	0.641849	V	15039356	15048209	8853	FALSE
WBGene00022484	III:1249492-1251862	129	231	231	27387800	0.645445	10000	1520	27387800	1000	0	0.657895	III	1249492	1251862	2370	FALSE
WBGene00003828	X:9539904-9542430	129	9	9	1117740	0.645517	10000	1522	1117740	1000	0	0.65703	X	9539904	9542430	2526	FALSE
WBGene00020821	III:6454482-6460010,III:6454482-6457306	129	22	22	1706890	0.645523	10000	1521	1706890	1000	0	0.657462	III	6454482	6460010	5528	FALSE
WBGene00007365	V:13908127-13908967,V:13908127-13909513	129	3	2	206665	0.645527	10000	1534	206665	1000	0	0.65189	V	13908127	13908967	840	FALSE
WBGene00022067	IV:3055713-3062035,IV:3056161-3062035,IV:3055713-3062035,IV:3053729-3062035,IV:3060191-3062035	129	99	98	14271700	0.64555	10000	1492	14271700	1000	0	0.670241	IV	3055713	3062035	6322	FALSE
WBGene00009610	I:12259911-12262848	129	6	6	549463	0.645678	10000	1535	549463	1000	0	0.651466	I	12259911	12262848	2937	FALSE
WBGene00007760	IV:8892857-8893738	129	4	4	261605	0.645694	10000	1538	261605	1000	0	0.650195	IV	8892857	8893738	881	FALSE
WBGene00004189	III:7239026-7241284,III:7239026-7241262	129	7	6	639722	0.645707	10000	1541	639722	1000	0	0.648929	III	7239026	7241284	2258	FALSE
WBGene00007265	IV:10523461-10524145	129	2	2	92810.2	0.64583	10000	1473	92810.2	1000	0	0.678887	IV	10523461	10524145	684	FALSE
WBGene00012283	II:12443118-12444779	129	20	20	1666180	0.64588	10000	1533	1666180	1000	0	0.652316	II	12443118	12444779	1661	FALSE
WBGene00010874	II:8473844-8475400,II:8473844-8475568	129	11	10	1480950	0.64594	10000	1472	1480950	1000	0	0.679348	II	8473844	8475400	1556	FALSE
WBGene00015924	X:8181030-8181640	129	4	4	265345	0.645965	10000	1546	265345	1000	0	0.646831	X	8181030	8181640	610	FALSE
WBGene00004352	X:1915264-1917084	129	40	39	4586780	0.646053	10000	1570	4586780	1000	0	0.636943	X	1915264	1917084	1820	FALSE
WBGene00004228	IV:10615500-10620955	129	25	25	2442790	0.646123	10000	1605	2442790	1000	0	0.623053	IV	10615500	10620955	5455	FALSE
WBGene00198681	V:14833330-14833455	129	2	2	45623.2	0.646145	10000	1410	45623.2	1000	0	0.70922	V	14833330	14833455	125	FALSE
WBGene00201802	V:18931627-18931684	129	5	5	195227	0.64624	10000	1383	195227	1000	0	0.723066	V	18931627	18931684	57	FALSE
WBGene00219274	X:17243356-17244762	129	14	13	939874	0.646276	10000	1507	939874	1000	0	0.66357	X	17243356	17244762	1406	FALSE
WBGene00007800	V:10847192-10852568,V:10847192-10852568	129	27	26	2726040	0.646282	10000	1546	2726040	1000	0	0.646831	V	10847192	10852568	5376	FALSE
WBGene00003633	IV:11899682-11902911,IV:11899728-11902911	129	19	18	1396620	0.646293	10000	1550	1396620	1000	0	0.645161	IV	11899682	11902911	3229	FALSE
WBGene00013099	IV:16493427-16494510	129	40	40	4873470	0.646318	10000	1555	4873470	1000	0	0.643087	IV	16493427	16494510	1083	FALSE
WBGene00206383	V:10647774-10648182	129	5	5	322154	0.64637	10000	1594	322154	1000	0	0.627353	V	10647774	10648182	408	FALSE
WBGene00016490	X:17452391-17455856	129	11	11	894736	0.646473	10000	1528	894736	1000	0	0.65445	X	17452391	17455856	3465	FALSE
WBGene00017713	II:2672620-2673588	129	26	26	2260050	0.646594	10000	1502	2260050	1000	0	0.665779	II	2672620	2673588	968	FALSE
WBGene00000654	II:9152530-9154310	129	11	11	1210090	0.646686	10000	1515	1210090	1000	0	0.660066	II	9152530	9154310	1780	FALSE
WBGene00045517	V:12727176-12727583	129	2	2	45441.5	0.646687	10000	1461	45441.5	997	3	0.683436	V	12727176	12727583	407	FALSE
WBGene00013287	II:12433415-12435846	129	54	54	6167120	0.646694	10000	1532	6167120	1000	0	0.652742	II	12433415	12435846	2431	FALSE
WBGene00017447	X:6924791-6928666,X:6924791-6928704,X:6924791-6928704,X:6924791-6928674,X:6924791-6928698,X:6924791-6928659,X:6924791-6927989	129	60	60	3606880	0.646832	10000	1560	3606880	1000	0	0.641026	X	6924791	6928666	3875	FALSE
WBGene00021272	I:2553033-2555424	129	66	66	6472880	0.646866	10000	1483	6472880	1000	0	0.674309	I	2553033	2555424	2391	FALSE
WBGene00012442	X:15322248-15325809	129	34	33	3966660	0.646982	10000	1524	3966660	1000	0	0.656168	X	15322248	15325809	3561	FALSE
WBGene00011623	V:14024837-14025656	129	5	5	306098	0.647063	10000	1641	306098	1000	0	0.609385	V	14024837	14025656	819	FALSE
WBGene00201679	V:14506108-14506323	129	5	5	367783	0.647076	10000	1473	367783	1000	0	0.678887	V	14506108	14506323	215	FALSE
WBGene00017111	IV:4982595-4983892	129	14	14	1161680	0.647151	10000	1511	1161680	1000	0	0.661813	IV	4982595	4983892	1297	FALSE
WBGene00005593	V:651836-653040	129	129	128	9513210	0.647163	10000	1534	9513210	1000	0	0.65189	V	651836	653040	1204	FALSE
WBGene00000048	X:13642347-13646898	129	26	26	2266610	0.647185	10000	1503	2266610	1000	0	0.665336	X	13642347	13646898	4551	FALSE
WBGene00194982	V:18783907-18784811	129	27	27	3120270	0.647212	10000	1510	3120270	1000	0	0.662252	V	18783907	18784811	904	FALSE
WBGene00005401	V:15955796-15957028	129	41	41	3181760	0.647301	10000	1532	3181760	1000	0	0.652742	V	15955796	15957028	1232	FALSE
WBGene00197540	II:4106586-4106674	129	2	2	45232.2	0.647314	10000	1418	45232.2	995	5	0.703456	II	4106586	4106674	88	FALSE
WBGene00021596	II:15230361-15232802	129	31	31	3020600	0.647439	10000	1491	3020600	1000	0	0.670691	II	15230361	15232802	2441	FALSE
WBGene00077674	X:8218383-8218753	129	2	2	378486	0.647486	10000	1447	378486	1000	0	0.691085	X	8218383	8218753	370	FALSE
WBGene00196925	X:10432887-10433014	129	2	2	114227	0.647581	10000	1472	114227	1000	0	0.679348	X	10432887	10433014	127	FALSE
WBGene00000435	III:5799072-5801109	129	8	8	1032420	0.647588	10000	1550	1032420	1000	0	0.645161	III	5799072	5801109	2037	FALSE
WBGene00015335	III:8561184-8562972	129	11	11	866838	0.647685	10000	1495	866838	1000	0	0.668896	III	8561184	8562972	1788	FALSE
WBGene00010821	I:12114063-12116304	129	218	218	17484000	0.647713	10000	1505	17484000	1000	0	0.664452	I	12114063	12116304	2241	FALSE
WBGene00008043	III:9314712-9317244,III:9314712-9317365	129	15	14	1191340	0.647735	10000	1523	1191340	1000	0	0.656599	III	9314712	9317244	2532	FALSE
WBGene00011920	I:7966916-7968687	129	5	4	234896	0.64779	10000	1476	234896	1000	0	0.677507	I	7966916	7968687	1771	FALSE
WBGene00004064	V:11566800-11569977,V:11569636-11573091	129	28	28	2650340	0.647798	10000	1560	2650340	1000	0	0.641026	V	11566800	11569977	3177	FALSE
WBGene00023188	IV:2639808-2639880	129	3	3	263355	0.647815	10000	1496	263355	1000	0	0.668449	IV	2639808	2639880	72	FALSE
WBGene00015313	I:5298754-5300331	129	8	7	472627	0.647988	10000	1627	472627	1000	0	0.614628	I	5298754	5300331	1577	FALSE
WBGene00022625	V:6723465-6723764	129	5	4	233481	0.64809	10000	1470	233481	1000	0	0.680272	V	6723465	6723764	299	FALSE
WBGene00020841	I:6100262-6101681	129	2	2	65256.4	0.648128	10000	1490	65256.4	1000	0	0.671141	I	6100262	6101681	1419	FALSE
WBGene00006617	II:11691325-11694293,II:11691325-11694077,II:11691325-11695657,II:11691325-11694092	129	25	24	2975240	0.648207	10000	1549	2975240	1000	0	0.645578	II	11691325	11694293	2968	FALSE
WBGene00019130	II:2504877-2514846	129	367	367	42410000	0.648366	10000	1522	42410000	1000	0	0.65703	II	2504877	2514846	9969	FALSE
WBGene00001064	II:6714291-6715997	129	7	7	634154	0.648457	10000	1535	634154	1000	0	0.651466	II	6714291	6715997	1706	FALSE
WBGene00019535	IV:4178462-4179534,IV:4179389-4179500	129	9	9	509705	0.648473	10000	1611	509705	1000	0	0.620732	IV	4178462	4179534	1072	FALSE
WBGene00019750	IV:6110708-6112372	129	11	10	954000	0.648523	10000	1470	954000	1000	0	0.680272	IV	6110708	6112372	1664	FALSE
WBGene00019497	II:637345-639488,II:638147-639488	129	106	106	8365880	0.648532	10000	1516	8365880	1000	0	0.659631	II	637345	639488	2143	FALSE
WBGene00044012	V:10121133-10122770	129	14	14	1164410	0.64862	10000	1552	1164410	1000	0	0.64433	V	10121133	10122770	1637	FALSE
WBGene00016051	V:2719695-2720863	129	109	109	7184640	0.648751	10000	1525	7184640	1000	0	0.655738	V	2719695	2720863	1168	FALSE
WBGene00044790	V:12177042-12179438	129	32	31	2974400	0.648783	10000	1527	2974400	1000	0	0.654879	V	12177042	12179438	2396	FALSE
WBGene00196639	I:7952462-7952648	129	2	2	161690	0.648786	10000	1541	161690	1000	0	0.648929	I	7952462	7952648	186	FALSE
WBGene00023187	IV:3115241-3115766	129	8	8	807314	0.648791	10000	1474	807314	1000	0	0.678426	IV	3115241	3115766	525	FALSE
WBGene00022614	X:5028183-5029568	129	7	7	651326	0.648801	10000	1542	651326	1000	0	0.648508	X	5028183	5029568	1385	FALSE
WBGene00007137	III:4343460-4345222	129	10	10	762781	0.648927	10000	1449	762781	1000	0	0.690131	III	4343460	4345222	1762	FALSE
WBGene00018981	I:6137993-6138955	129	5	4	250343	0.648951	10000	1509	250343	1000	0	0.662691	I	6137993	6138955	962	FALSE
WBGene00010919	IV:11823370-11823938	129	4	4	157006	0.648999	10000	1490	157006	1000	0	0.671141	IV	11823370	11823938	568	FALSE
WBGene00006016	V:13367251-13369990,V:13369051-13369990,V:13369709-13369990	129	14	13	1730730	0.649019	10000	1539	1730730	1000	0	0.649773	V	13367251	13369990	2739	FALSE
WBGene00015488	III:6443074-6443971	129	6	6	365329	0.649078	10000	1661	365329	1000	0	0.602047	III	6443074	6443971	897	FALSE
WBGene00015476	X:1122487-1124224,X:1122420-1124234	129	20	20	1300980	0.649093	10000	1589	1300980	1000	0	0.629327	X	1122487	1124224	1737	FALSE
WBGene00012379	III:3985563-3986809	129	5	4	294014	0.649125	10000	1497	294014	1000	0	0.668003	III	3985563	3986809	1246	FALSE
WBGene00017960	V:662478-664443	129	131	131	9779270	0.649144	10000	1548	9779270	1000	0	0.645995	V	662478	664443	1965	FALSE
WBGene00008304	V:12448680-12450004	129	14	14	1611000	0.649146	10000	1522	1611000	1000	0	0.65703	V	12448680	12450004	1324	FALSE
WBGene00013886	V:14874197-14875428	129	8	8	559798	0.649158	10000	1632	559798	1000	0	0.612745	V	14874197	14875428	1231	FALSE
WBGene00003408	X:563719-572701	129	61	61	5562260	0.649277	10000	1533	5562260	1000	0	0.652316	X	563719	572701	8982	FALSE
WBGene00020775	II:3760299-3761023,II:3760300-3761699	129	12	11	1416530	0.649278	10000	1515	1416530	1000	0	0.660066	II	3760299	3761023	724	FALSE
WBGene00020127	X:1154947-1155613	129	4	3	164124	0.649324	10000	1410	164124	1000	0	0.70922	X	1154947	1155613	666	FALSE
WBGene00002280	X:16380596-16389369,X:16380744-16389369,X:16380596-16389369,X:16380744-16389369	129	31	30	3522810	0.649393	10000	1461	3522810	1000	0	0.684463	X	16380596	16389369	8773	FALSE
WBGene00206382	X:16397194-16398371	129	14	14	1125040	0.649403	10000	1474	1125040	1000	0	0.678426	X	16397194	16398371	1177	FALSE
WBGene00015046	V:3978828-3979134	129	36	36	2346230	0.649407	10000	1448	2346230	1000	0	0.690608	V	3978828	3979134	306	FALSE
WBGene00022640	V:392627-395117	129	44	43	5744400	0.649472	10000	1543	5744400	1000	0	0.648088	V	392627	395117	2490	FALSE
WBGene00003471	I:15001853-15005611	129	33	33	2600440	0.649535	10000	1542	2600440	1000	0	0.648508	I	15001853	15005611	3758	FALSE
WBGene00044346	IV:5223236-5224172	129	7	6	352005	0.649589	10000	1518	352005	1000	0	0.658762	IV	5223236	5224172	936	FALSE
WBGene00008016	V:17551505-17552816	129	77	77	6906900	0.649687	10000	1527	6906900	1000	0	0.654879	V	17551505	17552816	1311	FALSE
WBGene00018280	X:6882492-6885277	129	17	17	1537730	0.649695	10000	1569	1537730	1000	0	0.637349	X	6882492	6885277	2785	FALSE
WBGene00004740	V:6633268-6639658	129	27	26	2047760	0.649805	10000	1599	2047760	1000	0	0.625391	V	6633268	6639658	6390	FALSE
WBGene00016867	X:4260651-4264605	129	24	24	2737660	0.649896	10000	1511	2737660	1000	0	0.661813	X	4260651	4264605	3954	FALSE
WBGene00016570	X:5738760-5743307,X:5738790-5743307,X:5738760-5743307	129	42	42	4459060	0.649992	10000	1522	4459060	1000	0	0.65703	X	5738760	5743307	4547	FALSE
WBGene00197615	X:5475468-5475590	129	3	3	181434	0.650018	10000	1503	181434	1000	0	0.665336	X	5475468	5475590	122	FALSE
WBGene00018809	II:3825660-3827879	129	18	17	2205910	0.650058	10000	1467	2205910	1000	0	0.681663	II	3825660	3827879	2219	FALSE
WBGene00001716	V:11344816-11347012,V:11344816-11347012	129	14	14	1047820	0.650163	10000	1468	1047820	1000	0	0.681199	V	11344816	11347012	2196	FALSE
WBGene00001997	III:10621540-10626383,III:10621584-10626383	129	72	72	7179380	0.6502	10000	1530	7179380	1000	0	0.653595	III	10621540	10626383	4843	FALSE
WBGene00044979	IV:15056160-15057876	129	20	20	2065940	0.650301	10000	1554	2065940	1000	0	0.643501	IV	15056160	15057876	1716	FALSE
